Unnamed: 0,name,time,brand,post,date,car name,location,posted,thanked,predicted_class,sentiment_score
291, hill_torpedo , 16:38 ,Newbie,"Hi, I bought Baleno Zeta AGS last month but my dealer has not been able to provide me with the user manual for it, neither they know that its available through the rewards app. It's my first car and I want to know as much about it as I can. So can anyone please share with me the manual at amitbisht728@gmail.com ?", 31st July 2022,maruti-baleno,Haldwani,1,0,Features/Controls/Displays (broken or difficult to use),Very Positive
292, vinikr2000 , 17:39 ,Newbie," Quote: Originally Posted by Rajeevraj Terrible decision to move from a CVT to AMT. Why would Maruti do that for their premium hatchback? Especially since all the competitors come with proper ATs. The CVT was definitely a plus point for the Baleno and I think it is a bad decision to move to an AMT. Buyers in this segment would definitely have a preference in the type of transmission. Bad very bad decision to move away from CVT.. Now, nothing (not even HUD, 360 degree camera, renewed exteriors/interiors etc.) feels premium about this hatchback.. I drove a Baleno CVT for 3 years and I know how smooth the engine felt across all kinds/terrains of roads.. I am least bothered about open roads or when you need to overtake, CVT it did well all the times lest a few occasions. If given an opportunity, some of us should write and talk to decision makers at Maruti Suzuki India to bring back CVT at maybe previous model prices, which will still have many takers.. I am sorry I am trying to gather responses from you all and screaming at MSIL to consider a CVT version. ", 1st August 2022,maruti-baleno,Bangalore,2,9,Climate Control - Heating & Cooling (broken or difficult to use),Very Negative
293, Gupts007 , 18:49 ,BHPian," Quote: Originally Posted by Arun Babu Hi, if you have already download the users manual, please go to page number 697 of 721 in the pdf where wireless android auto connectivity is mentioned. Hope it helps. This is what what user manual says. Now look at the message that the screen shows when you select connect on the screen. It does not show the option of Android Auto as it's not detecting the phone for Android auto wirelessly. So wirelessly you can only stream music through your phone and make and receive phone calls.", 1st August 2022,maruti-baleno,Chandigarh,185,305,Climate Control - Heating & Cooling (broken or difficult to use),Very Positive
294, Scarlet_Rider , 19:45 ,BHPian," Quote: Originally Posted by Gupts007 It does not show the option of Android Auto as it's not detecting the phone for Android auto wirelessly. Even I am not able to see this option. I was searching YouTube about this and came across the below video. Although the video shows a wired connection, someone asked about the wireless option in the comments. The reply was that it will work with Android 11+. My phone has Android 10. What version is yours? https://www.youtube.com/watch?v=xOEIPgi6QK8 ", 1st August 2022,maruti-baleno,Hyderabad,817,"1,357",Squeaks/Rattles - Water Leaks - Wind/Road Noise,Neutral
295, Gupts007 , 20:08 ,BHPian," Quote: Originally Posted by Scarlet_Rider Even I am not able to see this option. I was searching YouTube about this and came across the below video. Although the video shows a wired connection, someone asked about the wireless option in the comments. The reply was that it will work with Android 11+. My phone has Android 10. What version is yours? Mine is also Android 10 but can upgrade to 11 if I'm sure that it will work. A YouTube comment is not really reliable. If anyone here with Android 11 has been able to connect successfully wirelessly, please chime in...thx", 1st August 2022,maruti-baleno,Chandigarh,185,305,Squeaks/Rattles - Water Leaks - Wind/Road Noise,Very Positive
296, Scarlet_Rider , 22:28 ,BHPian, Quote: Originally Posted by Gupts007 A YouTube comment is not really reliable. True. Our other phone has Android 11 but it also does not connect with the wireless option. I could see wireless Android Auto option on both Android 10 and 11 but the car's infotainment system should support it. Wishing that Suzuki provide an update to the software soon. , 8th August 2022,maruti-baleno,Hyderabad,817,"1,357","Brakes, Wheels or Tires",Very Positive
297, Mustang_Boss , 18:40 ,BHPian,Could someone please provide me the exact RPM the engine does at 80 and at 100 in 5th gear. I am planning to book one and i would appreciate any info on FE to expect on regular Long drives. I am looking for the new Dual jet motor performance on Highway. Thanks!, 9th August 2022,maruti-baleno,Hyderabad,250,762,Body Exterior and Paint,Very Positive
298, Scarlet_Rider , 06:54 ,BHPian," Quote: Originally Posted by Mustang_Boss I am looking for the new Dual jet motor performance on Highway. On a recent ride to Food Pyramid on the Hyderabad - Bangalore highway, I got a milage of 24.5 kmpl in my MT Baleno. This was with my car having done just 1200 kms on the odometer. It all depends on how you drive. A sedate drive can give you more mileage as well. Do not recollect the RPM at 100 kmph but it was within 3000. Will check during my next drive and update.", 12th August 2022,maruti-baleno,Hyderabad,817,"1,357",Body Exterior and Paint,Positive
299, abhi_krao , 15:59 ,BHPian," Quote: Originally Posted by Mustang_Boss Could someone please provide me the exact RPM the engine does at 80 and at 100 in 5th gear. I am planning to book one and i would appreciate any info on FE to expect on regular Long drives. I am looking for the new Dual jet motor performance on Highway. Thanks! At 80 kmph, its about 2000 rpm which I noticed during TD. Could not touch 100 as engine is now lazy in its new avatar.", 12th August 2022,maruti-baleno,Bangalore,85,179,Entertainment/Navigation/Connectivity (broken or difficult to use),Very Positive
300, Mustang_Boss , 20:29 ,BHPian," Quote: Originally Posted by Scarlet_Rider On a recent ride to Food Pyramid on the Hyderabad - Bangalore highway, I got a milage of 24.5 kmpl in my MT Baleno. This was with my car having done just 1200 kms on the odometer. It all depends on how you drive. A sedate drive can give you more mileage as well. Do not recollect the RPM at 100 kmph but it was within 3000. Will check during my next drive and update. That's a great place. Food is good. The ambience is too good, if the crowd is less. We always stop at this place when we are on this road. Thanks for the information.", 12th August 2022,maruti-baleno,Hyderabad,250,762,Body Exterior and Paint,Very Positive
301, GLAD73 , 12:49 ,BHPian,"Did a fairly long test drive of the Baleno AGS, was left completely disappointed by the suspension and the drivetrain which did not feel like a significant upgrade from my Celerio AMT. Drove a Punch AMT immediately after and found it better in terms of driving characteristics as well as comfort. Both drives were on city roads , maximum speed touched was 80 kmph. The Baleno is packed with features but I just cant see it as a replacement for the Celerio.", 13th August 2022,maruti-baleno,Panaji,53,91,Entertainment/Navigation/Connectivity (broken or difficult to use),Neutral
302, Arun Babu , 13:23 ,BHPian,"Hi all, Is the new Baleno having TPMS? If yes, how to view the tyre pressure readings in the touchscreen? Mine is alpha ags model. Thanks in advance.", 13th August 2022,maruti-baleno,Mumbai,25,16,Squeaks/Rattles - Water Leaks - Wind/Road Noise,Very Positive
303, Scarlet_Rider , 10:11 ,BHPian, Quote: Originally Posted by Arun Babu Is the new Baleno having TPMS? None of the 2022 Baleno variants have TPMS., 15th August 2022,maruti-baleno,Hyderabad,817,"1,357","Brakes, Wheels or Tires",Neutral
304, Scarlet_Rider , 17:14 ,BHPian, Quote: Originally Posted by Mustang_Boss Could someone please provide me the exact RPM the engine does at 80 and at 100 in 5th gear. Had been on the ORR today afternoon. Below are details of the road and engine speeds in 5th gear. 60 kmph @ 1500 RPM 80 kmph @ 2000 RPM 100 kmph @ 2500-2600 RPM The cruise control and HUD were useful on the ORR. Had set the speed at 100 kmph and was able to maintain it almost 90% of the time. The mileage was around 22 kmpl including city run as per the Suzuki Connect app. , 21st August 2022,maruti-baleno,Hyderabad,817,"1,357",Entertainment/Navigation/Connectivity (broken or difficult to use),Very Positive
305, Mustang_Boss , 23:20 ,BHPian," Quote: Originally Posted by Scarlet_Rider The mileage was around 22 kmpl including city run as per the Suzuki Connect app. Sadly, this mileage is not sufficient I am currently running between Blore and Hyd and my monthly running is ~3000 Km per month. Was thinking between I20 diesel and Baleno. Basically was looking for low RPM high speed cruising vehicles or the one with a cheaper fuel. Sadly, i20 seems to have pathetic headlights which is a necessity to me. Looks like My decision gonna take more time. Am I missing any other options?", 21st August 2022,maruti-baleno,Hyderabad,250,762,Climate Control - Heating & Cooling (broken or difficult to use),Very Negative
306, Scarlet_Rider , 07:55 ,BHPian," Quote: Originally Posted by Mustang_Boss Sadly, this mileage is not sufficient As mentioned the mileage includes city traffic as well. About 20% city traffic and rest cruising on the ORR at 100 kmph. The mileage increases to 24 or 25 kmpl if you maintain 80 to 90 kmph. It depends on the driving style as well. My car has just completed 1900 kms. Few weeks back due to heavy rains I had maintained 60 kmph in 5th gear on a highway run of about 20 kms. For the 20 kms drive the app showed the fuel efficiency of 30 kmpl. This was with a total of 3 adults and 2 kids in the car. I know that this speed is too low for highway runs but just want to illustrate the varying mileage of the car under different conditions.", 22nd August 2022,maruti-baleno,Hyderabad,817,"1,357",Features/Controls/Displays (broken or difficult to use),Positive
307, umohan98 , 19:08 ,BHPian,"I had booked Baleno Zeta AMT in May 2022, with a quoted waiting period of 6 to 8 weeks. I haven't got my car yet, and the dealer says that they haven't received ANY AGS car for the past 2 months, and also that they are not sure when they will get it. Is this true, and is anyone else also waiting for the delivery of their car ? Also, anyone who recently got their AGS Baleno, can you please tell when and where you booked it?", 29th August 2022,maruti-baleno,"Virginia,",119,500,"Brakes, Wheels or Tires",Very Positive
308, pankajn1702 , 21:23 ,BHPian," Quote: Originally Posted by umohan98 I had booked Baleno Zeta AMT in May 2022, with a quoted waiting period of 6 to 8 weeks. I haven't got my car yet, and the dealer says that they haven't received ANY AGS car for the past 2 months, and also that they are not sure when they will get it. Is this true, and is anyone else also waiting for the delivery of their car ? Also, anyone who recently got their AGS Baleno, can you please tell when and where you booked it? I currently have a Blue Swift ZXI AGS booked with an Arena dealership near me. During PDI I noticed that Maruti has silently removed the Idle Start-stop functionality from all of the Swift variants. Kind of dissappointed with Maruti for the cost cutting, although I understand from this forum that the feature is kind of useless. So I am in two thoughts here; to cancel and book the Baleno Delta AGS which costs the same amount of money. Or To go ahead with the Swift which is readily available and delivery on my spouse's birthday! Upon checking the Nexa dealer in Thane, I was told there is a waiting period of 6 months Also, I checked Ackodrive, and the delivery date estimate is 13th February, if I place my booking today! ", 29th August 2022,maruti-baleno,Thane,81,161,Climate Control - Heating & Cooling (broken or difficult to use),Very Positive
309, Gupts007 , 22:45 ,BHPian, Quote: Originally Posted by pankajn1702 So I am in two thoughts here; to cancel and book the Baleno Delta AGS which costs the same amount of money. Or To go ahead with the Swift which is readily available and delivery on my spouse's birthday! Attachment 2352324 Baleno is anyday a better vehicle than the Swift. The Swift I believe is even worse than the Baleno in terms of safety. The Swift is the only car where every generation change has been lighter than the previous iteration. Besides you should be getting hefty discounts on the Swift as I gathered from a bloggers video on YouTube. The trade-off is time between the two vehicles as you mentioned. Sometimes it's better to think long term if there's no urgency., 1st September 2022,maruti-baleno,Chandigarh,185,305,Features/Controls/Displays (broken or difficult to use),Very Positive
310, Arun Babu , 20:08 ,BHPian," Quote: Originally Posted by umohan98 Also, anyone who recently got their AGS Baleno, can you please tell when and where you booked it? Hi, please see my reply in post#287.", 2nd September 2022,maruti-baleno,Mumbai,25,16,Squeaks/Rattles - Water Leaks - Wind/Road Noise,Very Positive
311, Venkatesh , 09:56 ,Senior - BHPian,Maruti's Baleno overtook Wagon R to become the best-selling car for August 2022. Source : Autopunditz, 6th September 2022,maruti-baleno,Hyderabad,"8,187","43,160",Features/Controls/Displays (broken or difficult to use),Neutral
312, KI07 , 17:12 ,BHPian," Quote: Originally Posted by pankajn1702 So I am in two thoughts here; to cancel and book the Baleno Delta AGS which costs the same amount of money. Or To go ahead with the Swift which is readily available and delivery on my spouse's birthday! I would urge you to get the Baleno, it's a better maruti product compared to swift any day!", 17th September 2022,maruti-baleno,New,149,201,Features/Controls/Displays (broken or difficult to use),Very Positive
313, pankajn1702 , 18:44 ,BHPian," Quote: Originally Posted by KI07 I would urge you to get the Baleno, it's a better maruti product compared to swift any day! Absolutely Glanza AGS Enticing silver is booked. Delivery expected in 4 weeks Swift was cancelled but Baleno AGS has no less than 6 months waiting PAN india as per most Nexa outlets. Found Glanzas interior and front facia much better compared to Baleno so yes a good choice for sure!", 17th September 2022,maruti-baleno,Thane,81,161,Climate Control - Heating & Cooling (broken or difficult to use),Very Positive
314, KI07 , 14:43 ,BHPian," Quote: Originally Posted by Venkatesh Maruti's Baleno overtook Wagon R to become the best-selling car for August 2022. Indeed! when you look at the pricing, Baleno and WagonR have a price difference of only 50-100k! And Baleno has been well received as a better status symbol, quality and refined product!", 6th October 2022,maruti-baleno,New,149,201,Climate Control - Heating & Cooling (broken or difficult to use),Very Positive
315, hardshock , 18:57 ,Newbie,"Is there a way to connect to Android Auto wirelessly? In the Alpha console, there seems to be an option to connect the phone wirelessly through ""Smartplay Pro Sync"" which uses wifi to connect to the phone but I always get an error on my phone stating that the wifi password (shown on the console) is incorrect.", 6th October 2022,maruti-baleno,Hyderabad,18,5,Climate Control - Heating & Cooling (broken or difficult to use),Very Negative
316, Gupts007 , 12:15 ,BHPian," Quote: Originally Posted by hardshock Is there a way to connect to Android Auto wirelessly? In the Alpha console, there seems to be an option to connect the phone wirelessly through ""Smartplay Pro Sync"" which uses wifi to connect to the phone but I always get an error on my phone stating that the wifi password (shown on the console) is incorrect. Nope there isn't a way to connect Android Auto wirelessly. At the time of sale the SA's (who can't be trusted obviously) had said that at some point later Maruti will unlock it in an OTA update.", 7th October 2022,maruti-baleno,Chandigarh,185,305,Climate Control - Heating & Cooling (broken or difficult to use),Very Negative
317, amvj , 13:25 ,BHPian," Quote: Originally Posted by hardshock Is there a way to connect to Android Auto wirelessly? In the Alpha console, there seems to be an option to connect the phone wirelessly through ""Smartplay Pro Sync"" which uses wifi to connect to the phone but I always get an error on my phone stating that the wifi password (shown on the console) is incorrect. I have the old 2017 model and able to connect wireless via Bluetooth. This works for call, music (both Android and Iphone) but does not work for Maps. Try to connect via Bluetooth.", 7th October 2022,maruti-baleno,Bangalore,698,"2,414",Climate Control - Heating & Cooling (broken or difficult to use),Very Negative
318, hardshock , 19:24 ,Newbie,"HUD control buttons stopped working abruptly immediately after applying the sun film for the windshield. I believe it is due to water seeping in to the buttons. On the first day of the incident, the adjustment buttons did not work at all but the HUD on/off button was working intermittently (the HUD itself was fine though thankfully). Now even that stopped working. I hoped that the water would dry out in a couple of days but it is the third day today and none of those buttons work. Planning on going to the accessory guy, get the film removed and then take it to the Nexa service center.", 10th October 2022,maruti-baleno,Hyderabad,18,5,"Brakes, Wheels or Tires",Positive
319, hardshock , 19:26 ,Newbie,Doesn't Maruti provide warranty cards for tires and battery similar to other car manufacturers? I've not received any and the SA is feigning ignorance., 10th October 2022,maruti-baleno,Hyderabad,18,5,All-Wheel/4-Wheel Drive,Negative
320, lokesharo , 12:03 ,BHPian,"I have booked Delta AGS. The car will be driven primarily in city (within NCR). 1. I intend to keep the car for ~10 years, what is the long term reliability of AGS? 2. How is the drive within the city? From the reviews on Youtube, I see that the AMT unit has been improved but nowhere close to CVT/TC. Would be thankful if the current AGS owners can share their driving experience.", 12th October 2022,maruti-baleno,Faridabad,58,70,Features/Controls/Displays (broken or difficult to use),Very Positive
321, Arun Babu , 08:08 ,BHPian," Quote: Originally Posted by lokesharo I have booked Delta AGS. The car will be driven primarily in city (within NCR). 1. I intend to keep the car for ~10 years, what is the long term reliability of AGS? 2. How is the drive within the city? From the reviews on Youtube, I see that the AMT unit has been improved but nowhere close to CVT/TC. Would be thankful if the current AGS owners can share their driving experience. Hi, 1) The celerio amt was launched in India in 2014 which if I am right is the first amt from Maruti. Its yet to complete 10 year period. So 10 year long term reliability is not yet proven. However multiple expert reviews in this forum have stated that the current generation Baleno ags is vastly improved from the first gen celerio amt from Maruti. 2) Being an alpha ags owner currently driving in hectic Mumbai traffic, here is my experience: a) It does the city run about pretty decently provided the throttle input is gentle. b) Ive driven with 5 people and a kid and there was no power lag felt in the city runaround. c) However, Ive observed clutch slipping ( transmission overheat alarm) two times in a moderate hilly terrain after a ride of around 40-45 minutes in bumper to bumper traffic. Im yet to understand the reason for the same ie if its because of me pushing the A pedal too much than needed. d) I havent done any long highway trips to comment on its highway capabilities. Hope this helps.", 13th October 2022,maruti-baleno,Mumbai,25,16,Climate Control - Heating & Cooling (broken or difficult to use),Very Positive
322, lokesharo , 10:13 ,BHPian," Quote: Originally Posted by Arun Babu Hi, 1) The celerio amt was launched in India in 2014 which if I am right is the first amt from Maruti. It’s yet to complete 10 year period. So 10 year long term reliability is not yet proven. However multiple expert reviews in this forum have stated that the current generation Baleno ags is vastly improved from the first gen celerio amt from Maruti. 2) Being an alpha ags owner currently driving in hectic Mumbai traffic, here is my experience: a) It does the city run about pretty decently provided the throttle input is gentle. b) I’ve driven with 5 people and a kid and there was no power lag felt in the city runaround. c) However, I’ve observed clutch slipping ( transmission overheat alarm) two times in a moderate hilly terrain after a ride of around 40-45 minutes in bumper to bumper traffic. I’m yet to understand the reason for the same ie if it’s because of me pushing the A pedal too much than needed. d) I haven’t done any long highway trips to comment on its highway capabilities. Hope this helps. Thanks for the feedback. Although my running is low and I have no problem with MT, but keeping in mind the long ownership and the ease of AT, I am inclining towards buying the AGS version. Will TD the AGS version again to check if I can live with the AMT.", 13th October 2022,maruti-baleno,Faridabad,58,70,Climate Control - Heating & Cooling (broken or difficult to use),Very Positive
323, Ram35 , 06:21 ,Newbie,"Hi I am driving an Baleno AGS AMT, took delivery in April 2022. Looks great, interior is good. Space is a big advantage. I bought this as, Bangalore Traffic situation is worse now, AMT is good for city ride. 360 degree Camera helps a lot in city. I have done few highway as well, but it is tiring on highways as the pickup is not same as 100% Automatic. But, fuel economy on highway is great. I have got 24+ kilometers. Best was 27+ Kms on one of the trips. As of today car has done 11750+ kilometers, challanges I face are: 1. Auto on Off system curse in B2B traffic- Switch off auto on off in bumper to bumper traffic. There is less stress on engine. 2. AC is poor - Always park car in shade- AC takes lot of time to cool. 3. HUD - use it only in long rides - it is of no use in city drive. 4. PICKUP: It is not an issue in the city, manages well. Major issue after third service: Bumpy ride - Now after 3rd service, vehicle is not stable, even on small pothole vehicle is bumpy- planning to take it for detailed check up. Suzuki Service is bad now, they are not able to manage the volume at service centers. New vehicles are pushed out without proper check. Siggestion: All those who are buying a new car, please test drive all the available cars in your budget. Sometimes this may help in getting the right vehicle. Cars are getting extremely expensive now..", 16th October 2022,maruti-baleno,Bangalore,18,28,Climate Control - Heating & Cooling (broken or difficult to use),Very Positive
324, jyo.gapps , 06:34 ,Newbie,"Hi Mr. Abhishek Srikanth from Vizag. Just got the new Baleno in the Alpha trim and looking for a good cover. Was browsing the forum and came upon your post. Is it still available. What is the final price including shipping to Visakhapatnam - 531011. Cant DM because I dont have the posts. BR Srikanth Quote: Originally Posted by abhisheksircar As few in this forum following this thread might have noticed, I had booked the Baleno 2022 Alpha pre launch but due to the immense delay of the delivery, we moved to the Renault Kiger 2022. Meanwhile, I had already ordered a TPH Pilot 777 cover for it and which is unopened and lying out here with me. If anyone in Bangalore wants it, I am willing to give it at quite a good price. https://www.tphcovers.com/products/c...022/index.html It's priced at 14499/- (13,247/- after discount) on their website. Open to 50% discount Home delivered anywhere in Bangalore. I can vouch for their quality. My car and bike are covered by similar products from TPH. PM if interested. Mods : Please feel free to delete if it does not fit the thread. ", 17th October 2022,maruti-baleno,PENDURTI,2,Once,Climate Control - Heating & Cooling (broken or difficult to use),Very Positive
325, abhisheksircar , 08:52 ,BHPian, Quote: Originally Posted by jyo.gapps Hi Mr. Abhishek Srikanth from Vizag. Just got the new Baleno in the Alpha trim and looking for a good cover. Was browsing the forum and came upon your post. Is it still available. What is the final price including shipping to Visakhapatnam - 531011. Cant DM because I dont have the posts. BR Srikanth Apologies but it got useful to another tbhpian. It's no longer with me., 17th October 2022,maruti-baleno,Bangalore,522,"1,717","Brakes, Wheels or Tires",Positive
326, lokesharo , 13:29 ,BHPian," Quote: Originally Posted by Ram35 Hi I am driving an Baleno AGS AMT, took delivery in April 2022. Looks great, interior is good. Space is a big advantage. I bought this as, Bangalore Traffic situation is worse now, AMT is good for city ride. Can you please share your views on the driving aspect with respect to the AMT in traffic and highways? Thanks", 18th October 2022,maruti-baleno,Faridabad,58,70,Features/Controls/Displays (broken or difficult to use),Very Positive
327, Ram35 , 15:03 ,Newbie,"Hi The driving is smooth and easy to drive. It is AGS and there will always be a lag. In traffic it is easy to drive as there is no clutch, but mileage is between 15 and 17 KMPL. Banglore traffic, the average speed is 12 to 13 KMPH, car is always in 2nd gear. Highways - it is good for short distances only, max 300 KMS. Overtaking has to be planned. But the mileage is great 24+ KMPL in car dispaly. I have done 600 kms in 31.5 Ltrs, with two adult and one child. Manul overide, mileage drops by 20%. Depends on one's driving style. It is a good city car with lot of space. 4 adults +1 kid. Breaking at high speed, one has to be cautious. I have not done above 120, it takes time to reach to 120. Good stability and under control, between 80-100 KMPH speed. I would suggest, look at i20 and Altroz, if you do more of highway.", 19th October 2022,maruti-baleno,Bangalore,18,28,Climate Control - Heating & Cooling (broken or difficult to use),Very Positive
328, Chandler Bing , 22:15 ,BHPian," Quote: Originally Posted by Ram35 I would suggest, look at i20 and Altroz, if you do more of highway. I have see many reviews of i20 1.2L (P) to be a little underpowered compared to Baleno. Is it so ? which car do you feel is a better product overall for a mix of City and highway ?", 19th October 2022,maruti-baleno,Bengaluru,26,65,Features/Controls/Displays (broken or difficult to use),Very Positive
329, Ram35 , 23:19 ,Newbie," Quote: Originally Posted by hardshock Is there a way to connect to Android Auto wirelessly? In the Alpha console, there seems to be an option to connect the phone wirelessly through ""Smartplay Pro Sync"" which uses wifi to connect to the phone but I always get an error on my phone stating that the wifi password (shown on the console) is incorrect. I have not tried to connect Andriod Auto in wireless, this is new to me. I use the cable for both Android Auto and Apple car play. Nowhere in the maual it says, Android Auto will work in wireless.", 19th October 2022,maruti-baleno,Bangalore,18,28,Climate Control - Heating & Cooling (broken or difficult to use),Negative
330, Gupts007 , 01:10 ,BHPian," Quote: Originally Posted by hardshock Is there a way to connect to Android Auto wirelessly? In the Alpha console, there seems to be an option to connect the phone wirelessly through ""Smartplay Pro Sync"" which uses wifi to connect to the phone but I always get an error on my phone stating that the wifi password (shown on the console) is incorrect. Got hold of the Motorola MA1 adapter and now I have Android Auto connected to the Alpha head unit wirelessly. Basically if we need Google maps on the head unit screen wirelessly we need this adapter. It's a tad expensive at about US$110 but that's the price one pays for convenience. It's a shame though that Maruti excluded the wireless Android Auto function deliberately even when they offer the same in the Grand Vitara which I believe uses the same head unit.", 31st October 2022,maruti-baleno,Chandigarh,185,305,Climate Control - Heating & Cooling (broken or difficult to use),Very Negative
331, Venkatesh , 16:14 ,Senior - BHPian,"Maruti Suzuki has launched CNG version of the Baleno, available in two variants Delta and Zeta. Quote: - 1.2-litre, four-cylinder, K12N engine, 77.5hp and 98.5Nm, 5-speed manual transmission. - 55-litre CNG tank in the boot - fuel economy of 30.61km/kg Link ", 31st October 2022,maruti-baleno,Hyderabad,"8,187","43,160",Climate Control - Heating & Cooling (broken or difficult to use),Positive
332, hardshock , 22:58 ,Newbie, Quote: Originally Posted by Gupts007 Got hold of the Motorola MA1 adapter and now I have Android Auto connected to the Alpha head unit wirelessly. Basically if we need Google maps on the head unit screen wirelessly we need this adapter. It's a tad expensive at about US$110 but that's the price one pays for convenience. It's a shame though that Maruti excluded the wireless Android Auto function deliberately even when they offer the same in the Grand Vitara which I believe uses the same head unit. Is there no native maps/navigation available even in the Alpha variant? This is atrocious at this price point., 31st October 2022,maruti-baleno,Hyderabad,18,5,Climate Control - Heating & Cooling (broken or difficult to use),Very Negative
333, Gupts007 , 11:34 ,BHPian," Quote: Originally Posted by hardshock Is there no native maps/navigation available even in the Alpha variant? This is atrocious at this price point. Personally, I don't like any GPS Navigation that is not guided by Google Maps. They are nowhere near as comprehensive and up to date as Google Maps. So the fact that even the Alpha head unit does not offer any native navigation is not a miss. It is capable of displaying Google Maps with wired USB connection with the Android phone. So anyone wanting navigation has google maps accessibility on the screen as long as the plug in their phones to the unit. As for atrocity, I agree with you that Maruti has been very Maruti like even when offering the top end variant of their premium hatch. The following is a small list of glaring omissions that I observed are missing from the top end Alpha variant which I feel should have been standard. - Sunglasses holder - Wiper speed delay control (they had this in the last generation but deleted it this time) - Wireless Android Auto - LED dome lights (they are still using the dim halogen bulbs) - Height adjustable seat belts (they had this in the last generation but deleted it this time) - Leather wrapped steering wheel (they use some artificial material instead) - Wireless charging - Leather seats - Rear arm rest - TPMS", 1st November 2022,maruti-baleno,Chandigarh,185,305,Climate Control - Heating & Cooling (broken or difficult to use),Negative
334, saurabh041086 , 20:56 ,BHPian,After a lot of evaluation I have decided for the AMT Baleno. Does Alpha variant come with wireless connectivity for Carplay and Android Auto? None of the two Nexa dealers I am in touch with are giving confident yes on this question., 7th November 2022,maruti-baleno,Noida,349,339,Body Exterior and Paint,Very Positive
335, Scarlet_Rider , 21:20 ,BHPian, Quote: Originally Posted by saurabh041086 Does Alpha variant come with wireless connectivity for Carplay and Android Auto? Straight forward answer is No! The showroom guys are playing safe to ensure sales. There is no point in waiting for an OTA update which again seems to be a tactic to ensure sales. Best option would be go with the Motorola wireless adapter option mentioned by BHPian Gupts007., 7th November 2022,maruti-baleno,Hyderabad,817,"1,357",Climate Control - Heating & Cooling (broken or difficult to use),Very Positive
336, saurabh041086 , 21:23 ,BHPian," Quote: Originally Posted by Scarlet_Rider Straight forward answer is No! The showroom guys are playing safe to ensure sales. There is no point in waiting for an OTA update which again seems to be a tactic to ensure sales. Best option would be go with the Motorola wireless adapter option mentioned by BHPian Gupts007. Thanks. God, finally i make up mind to buy a Maruti . But Maruti does not fail to cheap out in one or the other way. Even a lower segment car like Nios has this.", 7th November 2022,maruti-baleno,Noida,349,339,"Brakes, Wheels or Tires",Very Positive
337, lokesharo , 21:52 ,BHPian," Quote: Originally Posted by saurabh041086 Thanks. God, finally i make up mind to buy a Maruti . But Maruti does not fail to cheap out in one or the other way. Even a lower segment car like Nios has this. What is the waiting period being quoted to you? I booked Delta AMT in 1st week of October and the SA said that there are slim chances that I will get the car this year. With the Maruti plant being shut in first half of January, I was told to switch to manual or expect the car in Feb/March.", 7th November 2022,maruti-baleno,Faridabad,58,70,Climate Control - Heating & Cooling (broken or difficult to use),Very Positive
338, saurabh041086 , 22:08 ,BHPian," Quote: Originally Posted by lokesharo What is the waiting period being quoted to you? I booked Delta AMT in 1st week of October and the SA said that there are slim chances that I will get the car this year. With the Maruti plant being shut in first half of January, I was told to switch to manual or expect the car in Feb/March. 2-3 months is what dealers are stating. Haven't booked it yet. Will initiate the booking via car lease partner in this week. Which dealer have you booked with?", 7th November 2022,maruti-baleno,Noida,349,339,"Brakes, Wheels or Tires",Positive
339, lokesharo , 22:16 ,BHPian," Quote: Originally Posted by saurabh041086 2-3 months is what dealers are stating. Haven't booked it yet. Will initiate the booking via car lease partner in this week. Which dealer have you booked with? I have booked it from Pasco, Faridabad", 7th November 2022,maruti-baleno,Faridabad,58,70,Interior/Instrument Panel/Material Quality (broken or difficult to use),Neutral
340, umohan98 , 18:22 ,BHPian,"I had a couple of questions regarding the Baleno. 1) Is it possible to turn off the Auto Engine Start Stop forever, instead of pressing the switch each time after ignition? 2) Has anyone been able to use the Intersection Guidance in the MID, as mentioned in the manual? ", 14th November 2022,maruti-baleno,"Virginia,",119,500,Transmission,Negative
341, jyo.gapps , 22:27 ,Newbie, Quote: Originally Posted by Gupts007 Got hold of the Motorola MA1 adapter and now I have Android Auto connected to the Alpha head unit wirelessly. Basically if we need Google maps on the head unit screen wirelessly we need this adapter. It's a tad expensive at about US$110 but that's the price one pays for convenience. It's a shame though that Maruti excluded the wireless Android Auto function deliberately even when they offer the same in the Grand Vitara which I believe uses the same head unit. Hi Where did you buy this from. Any ideas and suggestions please BR Srikanth, 14th November 2022,maruti-baleno,PENDURTI,2,Once,Entertainment/Navigation/Connectivity (broken or difficult to use),Neutral
342, Gupts007 , 16:36 ,BHPian, Quote: Originally Posted by jyo.gapps Hi Where did you buy this from. Any ideas and suggestions please BR Srikanth Hey...I think you will have to obtain it from USA...I sought a friend's help who was travelling from there and he carried it for me... Last time i checked they were in stock at Target and Bestbuy., 15th November 2022,maruti-baleno,Chandigarh,185,305,Electric Motor/Battery,Very Positive
343, Ranabegins , 03:48 ,BHPian,Recently one of my relatives had Baleno Zeta delivered. The car didn't come with an owner manual and when I asked the showroom they told me that Nexa cars don't come with an owner manual any more. Can someone please confirm this?, 16th November 2022,maruti-baleno,Patna,88,181,Features/Controls/Displays (broken or difficult to use),Positive
