,name,time,brand,post,date,car name,location,posted,thanked
68, Maverick Avi , 20:37 ,BHPian,"I am currently on the lookout for automatic hatch and was basically looking at Celerio and Wagon R. I have taken multiple test drives of both these vehicles to have a good understanding of AMT behaviour. In the meanwhile my cousin bought Nios Sportz AMT and was highly recommending it. While I was at his place I went for a short drive at night and was impressed by the overall quality and comfort that the car offered. He then offered me to take the car to my office for a day and see if I like it. I readily agreed as my workplace is almost 90 kms run with 70% city and rest highway. Below are some observations based on my drives of all these AMT hatchbacks. 1. Nios no doubt would attract any buyer who would come to a showroom and make a decision based on test drive. It can easily wow a customer looking at Wagon R segment and entice them into paying extra. 2. That cabin is just perfect. The materials, the ergonomics, the view and NVH. All far better than competition. 3. Ride is stiffer than Wagon R. Occasional sharp undulations do get transferred to dashboard and creates unwanted noise in an otherwise silent cabin. Ride comfort is overall better though. 4. I just hate the horn. 5. Most important part. The AMT. It has its own brain. I could not predict precisely when the car would upshift or downshift. With a very light foot it sometimes never shifted to 5th gear even at 55 kmph. Similarly, even with light foot it held to 3rd gear at speeds around 45 kmph. This was never the case with Maruti. Its gear changing felt more precise and predictable. The way gears were behaving in Nios, I would say that the AMT might have occasional issues for some owners in near future. Maruti has sorted this out due to more experience with this technology. The shifts are quite smooth though and most people would not bother at all. 6. The manual mode is designed to not lug the engine I guess. At 48 kmph if I tried to manually upshift from 4th to 5th gear it won't let me do that. At 55 it did. 7. Audio quality is OK. Not great. Better than Wagon R though. 8. Steering feels great to hold. 9. Hyundai seems to have some quality issues lately as mentioned in a separate post. Insulation foam was jutting out from the area where windscreen and dashboard meet. Cousin told me its from day one. It easily cathes the eye so not sure what QC is getting done. Or maybe some work done on dashboard area by dealer. Fishy. Driver side window had screeching/abrasive sound while operating. Nios is a Swift competitor and if I overlook the AMT factor it is a VFM product. This time Hyundai has got the pricing bang on. Nios Magna AMT can be owned for 7.1 lakh on road Delhi with all applicable discounts which is cheaper than Swift Vxi AMT. And Magna has a better feature list list too. A very tempting proposition for me. The only thing I am not convinced about is AMT reliability. Overall a great car to consider in my opinion. ", 29th August 2020,hyundai-grand-i10,New,264,583
69, Shashank.A , 11:46 ,BHPian,"Bought this as a City Juggler and till now it is delivering as promised. Reading the comments I realise that people know about the 7-8kph crawl speed and have some issues with the same but see no mention of the second level of crawl at 17 kph. I was surious if there were any more levels which I am yet to discover. the 8 kph and 17kph crawl speeds makes this such a charm to drive in bumper to bumber traffic conditions. Also initially you might feel that its creeping too fast to 7kph speed - but you get used to handling it. There is the brake paddle for a reason - when you are not using the accelerator, you were supposed to use the brake unless the car is in neutral :P Also I feel the seats are really not comfortable and they do expect us to mount some covers on them to give some cushioning and curves. I am in market looking for some now. Any recommendations are welcome. I think they will go a long way in keeping the base fabric ones from looking soiled due to light color.", 6th September 2020,hyundai-grand-i10,New,484,10
70, swarnava.ch , 14:45 ,BHPian," Quote: Originally Posted by Shashank.A Also initially you might feel that its creeping too fast to 7kph speed - but you get used to handling it. There is the brake paddle for a reason - when you are not using the accelerator, you were supposed to use the brake unless the car is in neutral :P I can understand your point of view here but let me elaborate. Problem statement / Use case scenario: I have a corner parking where one side is a wall. The cars in the front are SUVs which jot out from their own slots a bit due to their sizes. Now when I start in the morning, I have to take a three point turn with at least 2 to 3 short forward and reverse movements. Here lies the issue and you are try and simulate this on your car as well. What happens is that as you step off the breaks, initially the car moves slowly but if you lift of completely there is a sudden lurge forward to get to 7 kmph. Now if you lift slowly and keep the breaks half pressed, there are severe vibrations in the car. I was initially very worried but from the reply of others, realized that its just the AMT behaviour and specially during cold starts. If you keep the window down, you will also hear - 'Khat' - 'Khat' sounds for frequent Fwd - Rev gear changes. Well to be honest, on a straight line, Bumper to Bumper traffic your observations are correct and you will not realize this behaviour so much. I feel it more because I sometimes drive my BIL's Amaze CVT and its smooth like butter off the line on cold start. Anyways I am saving all of this for my Ownership review shortly. Just waiting to put on some more Kms to have a comprehensive view and also complete 1st service. Quick question, I could get the car to coast in first gear at 7kmph and in second gear at around 15kmph. How did you manage to coast in other gears ? Do you just reach the gear and them lift off accelerator ?", 13th September 2020,hyundai-grand-i10,Bengaluru,355,"1,549"
71, Dry Ice , 15:00 ,Distinguished - BHPian,"How does the seating position in Nios compare with say, a Wagon R or Ignis?", 13th September 2020,hyundai-grand-i10,--,"3,549","7,227"
72, TheGearBox , 19:59 ,BHPian, Quote: Originally Posted by CHIRU3011 https://Youtu.be/_pZwN9dI_vc Check out this video if it helps you turn off the lock unlock sound Has anyone else tried this? Does it actually work?, 16th September 2020,hyundai-grand-i10,???,267,568
73, Maverick Avi , 20:20 ,BHPian," Quote: Originally Posted by Dry Ice How does the seating position in Nios compare with say, a Wagon R or Ignis? Somebody used to Wagon R/Ignis would not complain. Its not as high as Wagon R but you would not sit down too. I would say its quite balanced with a pretty good outside view and no alarming blind spots.", 16th September 2020,hyundai-grand-i10,New,264,583
74, swarnava.ch , 09:06 ,BHPian," Quote: Originally Posted by TheGearBox Has anyone else tried this? Does it actually work? I tried this. For NIOS the partial lock method works only when locking the car. It does not work when you have to unlock. Besides my analysis of the problem is the following - The whole reason is that in Nios, there is just one Horn so this sound is so loud and irritating. In Verna and Creta, its usually two separate horns and hence it is softer and can be turned off. Now I am planning to talk to the service guys next month if they can do something. The best solution will be a software update to activate / deactivate this feature. Otherwise local accessory guys are always smart to figure out some 'Juggaar'.", 20th September 2020,hyundai-grand-i10,Bengaluru,355,"1,549"
75, TheGearBox , 23:40 ,BHPian," Quote: Originally Posted by swarnava.ch Otherwise local accessory guys are always smart to figure out some 'Juggaar'. Careful with that. You don't want someone's ""electrical skills"" to void your warranty.", 20th September 2020,hyundai-grand-i10,???,267,568
76, merwindavid , 00:40 ,Newbie," Quote: Originally Posted by Ricky_63 Your insurance seems to be on the higher side. Hope you checked from outside before buying, as the insurance from the dealer is always more expensive by almost 25-30% Enjoy the car ! Cheers I have booked a new nios AMT for my wife for running city errands. The insurance in Chennai seems to be on the upper side around 40k Rs. Is this normal?", 22nd September 2020,hyundai-grand-i10,Chennai,2,0
77, Ricky_63 , 08:42 ,Senior - BHPian,"Check Policy Bazaar website, you're bound to find a huge difference.", 22nd September 2020,hyundai-grand-i10,Gurgaon,"3,885",518
78, aurora.a15 , 17:11 ,Newbie,"Got the Nios Sportz AMT in Aqua Teal delivered last night for my wife. First impressions, nothing out of the blue, or rather reinforcing the excellent observations made by the good folks here in the past: 1. Steering is extremely light - very handy in avoiding the stupidly broken roads in Faridabad in the name of smart city (not so smart). But the steering is not at all eager to return to the centre. Infact i was left feeling that steering might even be tilted slightly to the right in its base position. Any way to check this properly? 2. Acceleration is not brisk but the trade-off rewards in the linearity of the build-up. 3. Solid - compared to my erstwhile booked car Swift Vxi AMT. I know it's still 2 stars in NCAP ratings but makes me feel more confident. Especially after my S Cross now feels lighter than i10 and is making me question my choice made 3 years ago. 4. Interior is perfectly designed. A little bit of hard surfaces - such as the arm rest for the right arm could be made softer. But i guess - cost cutting. 5. I miss the headrest adjustment but it's kinda okay for my height and pretty good for my wife's height. So it's okay i guess. 6. Overall, happy with the buy. Any tips for a first time owner of Hyundai?", 19th November 2020,hyundai-grand-i10,Faridabad,6,3
79, VedderTheFixer , 16:21 ,BHPian,"Hello everyone, I hope you are keeping well! I wanted to ask you all one question regarding this car. I bought a petrol Automatic Nios in March and have done around 7000 km since. I really like the car and have no major complaints really. There's one thing that bugs me - the switchgear on the door panels for power windows, power mirrors etc. isn't illuminated and I keep fumbling around in the dark. Even the cheaper Santro has this sorted and hence I was wondering if it's an issue with just my car or if Hyundai skipped this feature altogether. Could someone please enlighten me ? Many thanks.", 30th November 2020,hyundai-grand-i10,Hyderabad,71,32
80, Maverick Avi , 13:15 ,BHPian," Quote: Originally Posted by VedderTheFixer There's one thing that bugs me - the switchgear on the door panels for power windows, power mirrors etc. isn't illuminated and I keep fumbling around in the dark. Even the cheaper Santro has this sorted and hence I was wondering if it's an issue with just my car or if Hyundai skipped this feature altogether. Could someone please enlighten me ? Many thanks. Nios does not have illuminated controls on door pads in any of their variants. If you had gone through the posts you would have realized already.", 4th December 2020,hyundai-grand-i10,New,264,583
81, ggkg , 10:21 ,BHPian,Any update on the experience? How is servicing like in terms of cost?, 14th March 2021,hyundai-grand-i10,Bangalore,147,162
82, shravansp24 , 13:41 ,BHPian," Quote: Originally Posted by ggkg Any update on the experience? How is servicing like in terms of cost? 1st service - 0 rupees. They washed the car, lubed some places and checked for any defects and resolve user issues and that's it. You can optionally change the engine oil which costs ~2500INR 2nd service - 3000-5500INR - I had done the wheel balancing, alignment and rotation since the wheel went out of alignment few days before giving it for service. If you don't opt for that and no replacements other than the manual prescriptions, it should be around 3000rs (as of December 2020) Quote: Originally Posted by merwindavid I have booked a new nios AMT for my wife for running city errands. The insurance in Chennai seems to be on the upper side around 40k Rs. Is this normal? It depends on the insurance that you have opted for. zero-dep, bumper-to-bumper will increase the overall cost of insurance. I got the insurance for around 34k including bumper-to-bumper from Hyundai", 14th March 2021,hyundai-grand-i10,Chennai,119,330
83, VWAllstar , 23:16 ,BHPian,"BIL got a Grand NIOS AMT (Sportz) home today. Drove the car from the showroom to his house in heavy rains. Likes Value for Money Hatchback Smooth 1.2 Kappa petrol engine Well equiped - alloys, touchscreen, Android Auto, auto foldable mirror, rear AC vent etc Decent stock audio setup Cabin space & colour theme (Con: Will take additional efforts to keep it clean) DRLs Stiffer suspension (may not be preferred if driven solely in the city) Warranty schemes & Shield of trust package Dislikes Stock tyre size Missing important features -Auto dimming IRVMs, adjustable rear headrests, no leather wrapped steering wheel and handbrake All windows are not one touch down, no anti pinch windows & no remote window open/close feature (VW has spoilt me on this) No Push start/stop button BIL's 1st car home and he is pretty excited. He is still learning to drive & surely this good choice will make him more interested in automobiles. Was not keen on Maruti like many first time owners go for (including myself)", 17th June 2021,hyundai-grand-i10,Mumbai,950,"2,435"
84, shibujp , 16:48 ,Senior - BHPian,"Is there anyway to silence the sound of the horn when locking or unlocking the Nios? My father bought a new Nios and on asking the SA about this I was made to understand that this option is not available on the Nios. I find this quite ludicrous. Quote: Originally Posted by Ricky_63 Check Policy Bazaar website, you're bound to find a huge difference. Tell me about it. The margins that the dealers tru to get away with is insane. Quote: Originally Posted by VWAllstar BIL got a Grand NIOS AMT (Sportz) home today. Drove the car from the showroom to his house in heavy rains. Nice color. It's not very common too. Drive on, Shibu", 4th December 2021,hyundai-grand-i10,Trivandrum,"1,743","3,137"
85, ashis89 , 00:31 ,Distinguished - BHPian," Quote: Originally Posted by shibujp Is there anyway to silence the sound of the horn when locking or unlocking the Nios? Try pressing the lock and unlock button together, on the remote, for 10-20 seconds. Works for most Hyundai and Kia cars.", 5th December 2021,hyundai-grand-i10,Bengaluru,"3,444","10,819"
86, varoon9999 , 13:13 ,BHPian,"Sorry for hijacking this thread, couldn't resist to share few bits of our new i10 Nios Sportz AMT. Car was mere 3 days old with some 100+ Kms on odo, myself and friend had a chance to take her out for a spin on snowy roads. Though there was not much of snow enroute to our destination and the car performed decently well. However, AMT is evidently jerky in proper hilly terrains, the lag between gear shifts is quite apparent, can't expect much from an AMT GB. Primarily, my father will drive this car in & around Himachal, he is enjoying every bit of clutch free life !! Location- Jot Pass (25Kms from Chamba, Himachal) Date- 27th Feb'22", 8th March 2022,hyundai-grand-i10,HP,70,128
87, abk98 , 17:32 ,Newbie,"Just placed a booking for my Hyundai Grand i10 Nios Sportz AMT in Aqua Teal in Bangalore and was told the waiting period is 3 months, is it only me or has anyone else faced the same waiting period at Bangalore? Akash", 30th August 2022,hyundai-grand-i10,Bangalore,12,4
88, abk98 , 14:11 ,Newbie," Quote: Originally Posted by abk98 Just placed a booking for my Hyundai Grand i10 Nios Sportz AMT in Aqua Teal in Bangalore and was told the waiting period is 3 months, is it only me or has anyone else faced the same waiting period at Bangalore? Akash Got the vehicle delivered on 30th Nov, took exactly 3 months from the date of booking. Driven approximately 500 km till now, happy with everything except the Lock / Unlock sound. I'm pretty sure I'm waking up my neighbours everyday since I got the car. ", 8th December 2022,hyundai-grand-i10,Bangalore,12,4
89, Eleanor_Shelby , 08:00 ,Newbie,"Hey Guys, Firstly, Mods I'm not sure if this query belongs here so feel free to move it, posting it here since this is the most active i10 thread. I recently purchased a 2014 Sportz i10 manual for my wife who is just learning how to drive. Its in great condition and has only run 36K kms. And was owned by an uncle who barely drove it and was ready to part with it for 1.5 Lakhs. So that's gonna be my wife's beater car till she gets confident behind the wheels. Now the car is great and all but that antiquated music console is an eye sore and I would like to upgrade that to an Android system with reverse parking camera integration. Is that possible? And if yes can you please recommend which particular system I can go with. And I do I also need to upgrade the speakers. I wanted to check here first before I go to the local shop as I have no knowledge about music systems and I just don't trust them to recommend the best product over the product with the best margin. Appreciate your inputs in advance! Thanks!", 2nd November 2023,hyundai-grand-i10,New,19,108
