,name,time,brand,post,date,car name,location,posted,thanked
278, Venkatesh , 14:48 ,Senior - BHPian,"2020 Hyundai i20 Advanced light weight K platform detailed, claims to be structurally stronger. https://youtu.be/oVvWx41KGKE ", 10th December 2020,hyundai-grand-i20,Hyderabad,"8,187","43,159"
279, fhdowntheline , 18:16 ,Senior - BHPian," Quote: Originally Posted by Venkatesh 2020 Hyundai i20 Advanced light weight K platform detailed, claims to be structurally stronger. 4 stars or more in the Indian GNCAP frontal offset collision test . Thats all that matters these days.", 10th December 2020,hyundai-grand-i20,Pune,"2,457","7,293"
280, CasualDriver , 22:39 ,Newbie,"Looks like the big 10.25"" screen does not have support for Android Auto in fullscreen! It only uses 2/3 of the screen, unlike the 10.25"" screens in the Creta and Seltos which have widescreen support. A video I found that shows this: https://youtu.be/loDvj9gZuPo?t=740 If there are any owners of Asta+ variants, can they confirm this? I wonder if a firmware update will fix this. If not, there is no point in advertising a huge touchscreen which only uses 2/3 of it - it will probably be smaller than 8-inch ones!", 13th December 2020,hyundai-grand-i20,Bengaluru,9,7
281, CEF_Beasts , 23:50 ,Distinguished - BHPian," Quote: Originally Posted by CasualDriver Looks like the big 10.25"" screen does not have support for Android Auto in fullscreen! It only uses 2/3 of the screen, unlike the 10.25"" screens in the Creta and Seltos which have widescreen support. The Kia Sonets 10.25 inch touchscreen also does the same thing. Both Android Auto and Apple CarPlay cover only 2/3rd of the screen.", 13th December 2020,hyundai-grand-i20,Mumbai,"2,710","17,761"
282, Nicky , 05:50 ,BHPian," Quote: Originally Posted by CasualDriver Looks like the big 10.25"" screen does not have support for Android Auto in fullscreen! It only uses 2/3 of the screen, unlike the 10.25"" screens in the Creta and Seltos which have widescreen support. A video I found that shows this: https://Youtu.be/loDvj9gZuPo?t=740 If there are any owners of Asta+ variants, can they confirm this? I wonder if a firmware update will fix this. If not, there is no point in advertising a huge touchscreen which only uses 2/3 of it - it will probably be smaller than 8-inch ones! I confirm the 2/3rd screen usage. I have Asta (O)", 14th December 2020,hyundai-grand-i20,Bangalore,299,287
283, CasualDriver , 12:07 ,Newbie," Quote: Originally Posted by CEF_Beasts The Kia Sonets 10.25 inch touchscreen also does the same thing. Both Android Auto and Apple CarPlay cover only 2/3rd of the screen. Wow. A 10.25"" screen that is worse than an 8-inch screen... I thought most people preferred Android Auto / Apple CarPlay over in-built infotainment? How is this not being flagged by reviews? Quote: Originally Posted by Nicky I confirm the 2/3rd screen usage. I have Asta (O) Thanks for the confirmation! I've seem some posts online where people have tried switching off ""Allow split screen"" for Android Auto in General Settings. Could you try that and see if it works? Well, this is something for potential buyers to keep in mind. It is crappy implementation of software, especially considering all the ""tech"" that Hyundai / Kia boasts of. Hopefully a firmware update fixes this, but I'm not keeping my fingers crossed.", 14th December 2020,hyundai-grand-i20,Bengaluru,9,7
284, Venkatesh , 13:29 ,Senior - BHPian,"2020 Hyundai i20 gets 30,000 bookings in 40 days since launch and already delivered 10,000 cars. Quote: We are delighted to receive around 30 000 bookings for the all-new i20,"" said Tarun Garg, Director - Sales, Marketing and Service - at Hyundai India. Garg also added that 85% of the bookings are for the higher trims of the new i20 which goes to show the expectations that Indian buyers have from their new vehicle purchases. ""After a stellar festive season, we are happy to share, that 10,000 customers have already taken delivery of the all-new i20,"" he added. Source ", 14th December 2020,hyundai-grand-i20,Hyderabad,"8,187","43,159"
285, Napalm , 15:56 ,BHPian," Quote: Originally Posted by pgsagar The pricing is absolutely atrocious coupled with the bad looks and proportions. The older i20 was a stunning looker. Totally . We will surely miss the stunning yet classy looking Elite-i20. Specially the rear of its facelifted version looked so good. Quote: Originally Posted by pgsagar The novelty factor may help the new i20 in the initial 2/3 months. After that, it will fizzle out. It makes much much better sense to buy Venue/Sonet over this, if one has to buy a Korean. I too hope the bling-crazy Indian car-buyers in this segment will realize the value of other solidly-built products like Polo, Altroz(the turbo-petrol cant come soon enough), Free-style etc. By the way, it also makes sense to buy the Magnite, Altroz, Nexon or XUV3OO(prices reduced), if you are budget constrained. Quote: Originally Posted by Venkatesh 2020 Hyundai i20 Advanced light weight K platform detailed, claims to be structurally stronger. Well, we have seen many such claims by Hyundai-India in the past. Remember their claims about 2020 Creta's ""SuperStructure"" : 2020 Hyundai Creta SuperStructure Can Carry 2 African Elephants Source: https://gaadiwaadi.com/2020-hyundai-...can-elephants/ But the Seltos with essentially the same platform(chassis, engines, gearboxes etc) barely managed to get 3-stars in GNCAP crash-safety ratings. Such claims don't mean anything.", 14th December 2020,hyundai-grand-i20,Bangalore,98,568
286, CasualDriver , 17:33 ,Newbie," Quote: Originally Posted by Napalm But the Seltos with essentially the same platform(chassis, engines, gearboxes etc) barely managed to get 3-stars in GNCAP crash-safety ratings. Such claims don't mean anything. Is it a fact that the Creta and Seltos share the same platform and materials used? (I know they share the same engine and gearboxes).", 14th December 2020,hyundai-grand-i20,Bengaluru,9,7
287, Napalm , 20:25 ,BHPian," Quote: Originally Posted by CasualDriver Is it a fact that the Creta and Seltos share the same platform and materials used? (I know they share the same engine and gearboxes). I think this is pretty much a forgone conclusion when the Creta's Teambhp official review says this : ""Under the skin, the new Creta is the same vehicle as its biggest competitor and sister car, the Kia Seltos. They share the same platform which includes the powertrain options, type of suspension, and various structural and mechanical components. So what differentiates these two cars from different brands of the same company? It's the styling, features and tuning of some mechanical components."" https://www.team-bhp.com/forum/offic...al-review.html (Hyundai Creta : Official Review) Same is the case with Venue & Sonet too, because Sonet's official Teambhp review says : ""Like the Seltos & Creta, this is almost identical to the Venue under the skin."" https://www.team-bhp.com/forum/offic...al-review.html (Kia Sonet : Official Review)", 14th December 2020,hyundai-grand-i20,Bangalore,98,568
288, RSR , 00:32 ,Senior - BHPian,"Fantastic to see the new i20 off to a good start! Its even better to see the demand for the top variants! The new i20 happens to be the only car in its class (4 metre premium hatchbacks) to offer crucial, important, life-saving safety features like side & curtain airbags, ESP + TC, Hill Hold, TPMS etc. on the top variant (which are, of course, dismissed as bling and gizmos). Other cars in this class of 4 metre premium hatchbacks, including the so-called absolutely safe one, cannot even dream of offering things like side & curtain airbags, ESP + TC, Hill Hold, TPMS. No wonder then, that haters of Hyundai (who also happen to be fanboys of other brands) often refer to such crucial active & passive life-savers as bling and gizmos. Hyundai should offer the superb Asta(O) variant with the 88 PS 1.2 Kappa CVT and 120 PS 1.0 Kappa Turbo-GDi iMT powertrains. It is already offered with the other three powertrain options. Quote: Originally Posted by CasualDriver Is it a fact that the Creta and Seltos share the same platform and materials used? (I know they share the same engine and gearboxes). No, they dont! Apart from the engines, gearboxes and other powertrain components, everything is different between the Creta and Seltos. Same with the Venue and Sonet. Not only are the top hats on top of the platform between the above mentioned cars different, but the platforms themselves have several differences. I have carefully analysed the differences between them and will post it sometime later.", 15th December 2020,hyundai-grand-i20,Chennai,"1,803","6,579"
289, Turbokick , 18:37 ,BHPian,"A friend booked the Sportz model of i20 1.2. We had a test drive before deciding on the car. Some notable points : * Styling of the car is mixed bag. Looks great from some angles and not so attractive from some other (especially the super busy rear end) * The stylish wheel caps on Sportz model actually looks better than the diamond cut alloys in Asta ! Especially on darker colours. Personal opinion though. * Interior quality is good. Fit and finish is famed Hyundai level. Though I must admit that the perceived ambience hasnt improved over the elite i20, like it did over the first gen car. Plastics are all hard. Too many styling bits. * Touchscreen system in Asta is straight from the Creta 2020. As expected works well. * Digital console is gimmicky. It isn't very information extensive to require the all digital setup. * Bose music system surprisingly didnt sound as impressive. Altroz has got a better setup. Even my Creta's Arkamys sounds bit better. * 1.2 petrol feels improved. It isnt exactly rev friendly like say a Swift 1.2 but is decent for city drive. Elite i20 petrol was anemic. This isnt. Even with 4 people onboard. Gearshift is butter smooth. Clutch is fine. 1.2 petrol is a good option to have honestly. Engine felt noiser than my Creta's 1.5 setup. Though I would give benefit of doubt to the poor maintenance and abuse of the test drive vehicle. * Seat comfort is top notch. Liked them. The rear seat experience is great too. Good headroom (i am 5'11""), excellent legroom and decent underthigh support. Verna feels hilariously poor in comparison ! * Ride felt settled in the short drive. The suspension 'should' handle the highway undulations better than the previous generation. Steering isnt sporty and has got play around the centre. Practical setup overall.", 15th December 2020,hyundai-grand-i20,Bhubaneswar,647,"1,304"
290, CasualDriver , 00:45 ,Newbie," Quote: Originally Posted by Turbokick * Bose music system surprisingly didnt sound as impressive. Altroz has got a better setup. Even my Creta's Arkamys sounds bit better. That's interesting, can you say what about it felt unimpressive when compared to the other audio systems?", 16th December 2020,hyundai-grand-i20,Bengaluru,9,7
291, Nicky , 08:54 ,BHPian,I really like european variant fully digital speedometer rather than Indian version. Is it possible to retrofit it? Any link to other forums discussion on the same? I took delivery of new i20 Asta (O)., 16th December 2020,hyundai-grand-i20,Bangalore,299,287
292, SUPERSPORT , 11:49 ,BHPian," Quote: Originally Posted by RSR Fantastic to see the new i20 off to a good start! Its even better to see the demand for the top variants! The new i20 happens to be the only car in its class (4 metre premium hatchbacks) to offer crucial, important, life-saving safety features like side & curtain airbags, ESP + TC, Hill Hold, TPMS etc. on the top variant (which are, of course, dismissed as bling and gizmos). Other cars in this class of 4 metre premium hatchbacks, including the so-called absolutely safe one, cannot even dream of offering things like side & curtain airbags, ESP + TC, Hill Hold, TPMS. No wonder then, that haters of Hyundai (who also happen to be fanboys of other brands) often refer to such crucial active & passive life-savers as bling and gizmos. With all due respect Sir, don't you think you are sounding a bit absurd here? As one of the most informed members in this forum, I'm sure you know how important a stable body shell is to safety along with Airbags to save the passengers in the event of an accident. Using words such as ""Crucial, important, life saving safety features that are only found in the i20"" is very much misleading, coz all those features you just mentioned becomes mere ""BLING"" when you have an UNSTABLE BODY SHELL & an UNSTABLE FOOTWELL AREA. Now I know the i20 isn't tested yet, so it can go either ways. But seeing how the expensive Seltos has fared with barely 3 stars, and lil brother i10 NIOS with just 2, we know what priority Hyundai gives to safety. So until it's tested, i20 in my sceptical mind is still very much an unsafe car. The moment this car scores better Safety rating I will agree with everything you have shared. Seeing how Hyundai has been behaving until now, we all know how that goes. Again saying other cars can only dream of ESP, TC etc.. well the Seltos has all those too and it's brakes fail to work at times and you know that thread on our forum too. Kia has failed to acknowledge or make a proper recall on the same. Priorities! So yeah, if brakes fail with all these features, these features merely become BLING. A week back one of my friend who owns the Seltos GTX was complaining the headlights seem poor in performance, I thought he was wrong, until I checked the Tbhp thread where many are complaining about the same. You can't upgrade the LED headlamps either. That's when I realised, oh there's another BLING! Seltos has so many lamps infront but still fail to illuminate the road properly means you know what the priorities are. So there you go, there's a reason why people are saying there's more BLING to Hyundai/Kia than the actual stuff. Comparison to Seltos was just to show my concerns about the brand. And please don't belittle other brands, coz Hushhh, they provide more VALUE to your as well your families LIFE at a lower cost than these Koreans. I have my respect for them. I saw many people complaining that the i20 is overpriced. But I would say the i20 is value for money provided this car had 4/5 star safety. But until proven, the i20 is overpriced and most probably UNSAFE. I know I'm sounding harsh here, but we have had enough isn't it? I was also keen on the new i20 until GNCAP results came out for other Hyundai's & Kia's. We too deserve safer cars when we pay for it. I hope I'm proven wrong and this car scores better though the chances are slim. End of rant.", 16th December 2020,hyundai-grand-i20,Cochin,106,591
293, SansGT , 15:01 ,BHPian, Quote: Originally Posted by Turbokick * 1.2 petrol feels improved. It isnt exactly rev friendly like say a Swift 1.2 but is decent for city drive. Elite i20 petrol was anemic. This isnt. Even with 4 people onboard. Gearshift is butter smooth. Clutch is fine. 1.2 petrol is a good option to have honestly. Engine felt noiser than my Creta's 1.5 setup. Though I would give benefit of doubt to the poor maintenance and abuse of the test drive vehicle. I don't think they have tuned the engine. The fact that the new i20 weights 100 kilos lesser means it has better power to weight and torque to weight ratios., 16th December 2020,hyundai-grand-i20,Thane/Kolkata,184,491
294, Candy$Cars , 16:03 ,BHPian," Quote: Originally Posted by SUPERSPORT With all due respect Sir, don't you think you are sounding a bit absurd here? As one of the most informed members in this forum, I'm sure you know how important a stable body shell is to safety along with Airbags to save the passengers in the event of an accident. Using words such as ""Crucial, important, life saving safety features that are only found in the i20"" is very much misleading, coz all those features you just mentioned becomes mere ""BLING"" when you have an UNSTABLE BODY SHELL & an UNSTABLE FOOTWELL AREA. Now I know the i20 isn't tested yet, so it can go either ways. But seeing how the expensive Seltos has fared with barely 3 stars, and lil brother i10 NIOS with just 2, we know what priority Hyundai gives to safety. So until it's tested, i20 in my sceptical mind is still very much an unsafe car. The moment this car scores better Safety rating I will agree with everything you have shared. Seeing how Hyundai has been behaving until now, we all know how that goes. So there you go, there's a reason why people are saying there's more BLING to Hyundai/Kia than the actual stuff. Comparison to Seltos was just to show my concerns about the brand. And please don't belittle other brands, coz Hushhh, they provide more VALUE to your as well your families LIFE at a lower cost than these Koreans. I have my respect for them. . Thanks for the reply, I have been wanting to point out the absurd post and secretly hoping someone else 'bells the cat' as I don't have a penchant for condescending discussions and follow ups. Totally agree with what you said. Quote: Originally Posted by RSR Its even better to see the demand for the top variants! The new i20 happens to be the only car in its class (4 metre premium hatchbacks) to offer crucial, important, life-saving safety features like side & curtain airbags, ESP + TC, Hill Hold, TPMS etc. on the top variant (which are, of course, dismissed as bling and gizmos). Other cars in this class of 4 metre premium hatchbacks, including the so-called absolutely safe one, cannot even dream of offering things like side & curtain airbags, ESP + TC, Hill Hold, TPMS. No wonder then, that haters of Hyundai (who also happen to be fanboys of other brands) often refer to such crucial active & passive life-savers as bling and gizmos. First of all, massive respect for you sir after you shattered the myths related to platforms of Hyundai Cars in India but don't you think that you actually went quite over the top (that's a understatement seeing the edit and the warning from the mods under your post) in this post of yours? A quick glance on carwale.com shows that the so-called ""absolutely safe"" one sells at 8.7 and 10.13 lacs on-road Delhi (1.2P and 1.5D respectively) while the full of safety features, that are so earth shattering and Moon-high that others cannot even dream about them, sells at 10.41 and 12.62lacs on road Delhi (1.2P and 1.5D both manual), a good 1.7 and 2.49 lacs cheaper respectively. And at that price the i20 can't even dream about giving its owners a safe structure!! And please don't give me that BS that the i20 hasn't been tested blah blah blah.. For God's sake, the sister Seltos at 21lacs on road barely managed to scrape through 2 stars! For all anyone cares, we have a history of poor performing Hyundais for the 'samajhdar' or the 'wise' to guess the reality! A senior BHPian like you, at least, should not be the one belittling other brands, safe or unsafe, reliable or unreliable, desi or videshi if you can't encourage people to open up to our Indian manufacturers at least not pull 'em down. And thanks to people with their condescending narrow-minded thinking who believe anything Indian is low quality that the so-called safe one is so affordably priced and their brothers and sisters as well throughout the line-up. No wonder the foreigners are milking us Indians and our own Indian brands with competitive products are watching us getting milked. I so hope the so-called safe one with its upcoming model gets a real top-end variant to shut such negative comments, and i know even then it will be much more affordably priced, a price that suits a premium hatchback. ", 16th December 2020,hyundai-grand-i20,Allahabad,156,970
295, Turbokick , 18:50 ,BHPian," Quote: Originally Posted by CasualDriver That's interesting, can you say what about it felt unimpressive when compared to the other audio systems? I felt the sound output while being in the rear seat isnt that great. The surround sound effect isnt there. The Bose unit in Creta/Seltos is distinctively better aurally. Quote: Originally Posted by SansGT I don't think they have tuned the engine. The fact that the new i20 weights 100 kilos lesser means it has better power to weight and torque to weight ratios. Yeah. right. Better power : weight is helping the performance. Honestly the 1.2 variants like Magna/Sportz are only ones which are priced ok. Being a decent engine makes it better now.", 16th December 2020,hyundai-grand-i20,Bhubaneswar,647,"1,304"
296, Napalm , 19:48 ,BHPian," Quote: Originally Posted by RSR The new i20 happens to be the only car in its class (4 metre premium hatchbacks) to offer crucial, important, life-saving safety features like side & curtain airbags, ESP + TC, Hill Hold, TPMS etc. on the top variant (which are, of course, dismissed as bling and gizmos). These indeed are crucial safety features and it is great that a car from this segment is offering them and hopefully others will follow. These should not be considered as bling or gizmos. I personally only identify following as bling : 1. Large Touch-Screens. (Soon we may see a 10-inch display in an Alto ) 2. Connected Car tech. 3. Luxuries like ventilated seats, Sunroof(may be air-purifier) etc. 4. Wireless mobile-charging. Quote: Originally Posted by RSR Other cars in this class of 4 metre premium hatchbacks, including the so-called absolutely safe one, cannot even dream of offering things like side & curtain airbags, ESP + TC, Hill Hold, TPMS. I think the Ford Freestyle has 6 air-bags. Anyways, I am assuming you are referring to TATA Altroz. IMHO, this expression ""cannot dream of"" is not fair. Consider this. The Nexon has ESP as standard(even in base variant), and that includes : - Electronic Traction Control - Roll-over-Mitigation - Emergency Brake assist - Hill Hold Control - Electronic Brake Pre-fill - Brake Disc Wiping Source: https://cars.tatamotors.com/suv/nexon/features. Nexon even has TPMS too. If this is possible with Nexon, which is probably just half a segment above Altroz, that too with a decade-old Indica-based platform(X1 I think), then it is not unfathomable to think that the Altroz with a brand new(ALFA) platform can be added with at least some of the safety features that you have mentioned(side & curtain airbags, ESP + TC, Hill Hold, TPMS). It will be more of a business decision rather than capability that decides whether an OEM gives such features in a particular segment. As per my knowledge all future sub-4 meter TATA products(including next-gen Nexon) will be based on this ALFA platform. I understand the vehicle's platform needs to be capable of having such features. But unless there is a known limitation with any platform, it is always possible to add such safety features to a car in future. Quote: Originally Posted by RSR No, they dont! Apart from the engines, gearboxes and other powertrain components, everything is different between the Creta and Seltos. Same with the Venue and Sonet. Not only are the top hats on top of the platform between the above mentioned cars different, but the platforms themselves have several differences. I have carefully analysed the differences between them and will post it sometime later. I am not sure I understand. Are the below statements/quotes from official TeamBhp reviews of Creta & Sonet incorrect? or these have to be interpreted differently? Because ""platform"" may mean different things to each individual. Looking forward to your posts to clarify this and hopefully after that, you will also petition the moderators to change these statements from the official reviews of Creta & Sonet if they are incorrect. I am sure the huge number of Creta-owners will be happy if Creta scores better ratings in GNCAP than Seltos. Quote: Originally Posted by Napalm Creta's Teambhp official review says this : ""Under the skin, the new Creta is the same vehicle as its biggest competitor and sister car, the Kia Seltos. They share the same platform which includes the powertrain options, type of suspension, and various structural and mechanical components. So what differentiates these two cars from different brands of the same company? It's the styling, features and tuning of some mechanical components."" https://www.team-bhp.com/forum/offic...al-review.html (Hyundai Creta : Official Review) Same is the case with Venue & Sonet too, because Sonet's official Teambhp review says : ""Like the Seltos & Creta, this is almost identical to the Venue under the skin."" https://www.team-bhp.com/forum/offic...al-review.html (Kia Sonet : Official Review) ", 16th December 2020,hyundai-grand-i20,Bangalore,98,568
297, Venkatesh , 10:59 ,Senior - BHPian,"2020 Hyundai i20 continues testing after launch, spied In Delhi Source ", 22nd December 2020,hyundai-grand-i20,Hyderabad,"8,187","43,159"
298, CARDEEP , 12:43 ,Senior - BHPian," Quote: Originally Posted by Venkatesh 2020 Hyundai i20 continues testing after launch, spied In Delhi that's not Delhi... Mathura Road, Faridabad IMO. Technically that NCR. The car must be traveling to Hyundai Tech Center in the city.", 22nd December 2020,hyundai-grand-i20,NCR,"3,243","2,498"
299, Nithesh_M , 12:47 ,Senior - BHPian,No chrome on taillights. Is this a new variant? Wish the chrome on the new i20s taillights were removable, 22nd December 2020,hyundai-grand-i20,Mangalore,"1,220","3,223"
300, AutoNoob , 15:13 ,Senior - BHPian, Quote: Originally Posted by SansGT I don't think they have tuned the engine. The fact that the new i20 weights 100 kilos lesser means it has better power to weight and torque to weight ratios. Quote: Originally Posted by Turbokick Yeah. right. Better power : weight is helping the performance. Honestly the 1.2 variants like Magna/Sportz are only ones which are priced ok. Being a decent engine makes it better now. The 1.2L Petrol engine power figures remain same as earlier generation (83ps @ 6000rpm). Diesel engine added 10 horses (now 100ps @ 4000rpm) as size increased from 1.4L to 1.5L., 22nd December 2020,hyundai-grand-i20,On-board,"1,368","4,020"
301, swiftdiesel , 18:40 ,Senior - BHPian, Quote: Originally Posted by Nithesh_M Wish the chrome on the new i20s taillights were removable I'm pretty sure that chrome strip can be removed and replaced. My guess - press type plastic clips holding them in place. You should be able to swap it for the red strip from the lower variant., 22nd December 2020,hyundai-grand-i20,na,"1,015","1,354"
302, Striker , 18:03 ,BHPian,"New addition to the family, got her home last week. 1.0 T-GDI Asta (O) DCT in polar white with black roof (dual tone)", 24th December 2020,hyundai-grand-i20,Chennai,66,277
303, Potenza , 00:43 ,BHPian,"Got back from a Mumbai-Goa round trip in the i20 a couple of days back. A few observations:- 1. I never thought Id say this about a Hyundai hatchback but the car can hold high triple digit speeds with ease. 2. The stability at speed is excellent. A few bumps here and there dont really upset the composure of the car, it holds its line into corners with aplomb and as I mentioned earlier the big car feel ensures that the drive is calm and relaxed without the feeling that youre going too fast. Is it as good as my GT TSI? Well no... but its quite close. 3. I started pushing the car the moment I got off the expressway (e-way was done with cruise on 100) and I got an overall 14kmpl over the 1500 km drive which included a lot of travel within Goa as well. 4. The 1.0 GDI delivers its power in a very relaxed way. It doesnt push you back into the seat like the 1.2 TSI does but the power on tap is more than adequate to have fun with. 5. The aircon works brilliantly. The cabin was kept cool at all times and we never had to take the temperature below 22 degrees even at the lowest fan speed. 6. No aches and pains at all after the drive. I was the only one driving and had no issues whatsoever. The seats are adequately supportive. 7. I am yet to get used to the brakes. The brake feel is very different from what I am used to and hence the confidence is missing. Modulation is not very difficult but it feels like they could do with a bit more bite. 8. The car is a head turner. People doing a double take, guys pointing the car out to their friends, wives etc was common on the drive as was people coming and asking about how good the car is. Overall a big ", 25th December 2020,hyundai-grand-i20,MH02/MH12,128,466
304, DonHyd , 06:37 ,BHPian,Can anyone clarify how bad is the rear seat height? Is it placed too low to the point of being unusable by elders? Is it possible to adjust the rear seat height in the aftermarket?, 26th December 2020,hyundai-grand-i20,Hyderabad,222,413
305, Venkatesh , 19:00 ,Senior - BHPian,"Hyundai receives 35,000 bookings for the i20 in 2 months and sold 8,000 units in the country Source ", 1st January 2021,hyundai-grand-i20,Hyderabad,"8,187","43,159"
306, ashvek3141 , 20:57 ,BHPian," Quote: Originally Posted by Striker New addition to the family, got her home last week. 1.0 T-GDI Asta (O) DCT in polar white with black roof (dual tone) Many congratulations buddy!! The car looks beautiful in that DT shade of White/Black. Do share your experience with the car and wish you many wonderful miles with it. ", 1st January 2021,hyundai-grand-i20,Goa,783,"2,216"
307, Venkatesh , 16:46 ,Senior - BHPian,"Hyundai has strengthened its commitment towards the AtmaNirbhar Bharat initiative, by exporting the first batch of 180 i20s to South Africa, Chile and Peru, from India. The export network will be expanded to a total of 88 countries. Link ", 4th January 2021,hyundai-grand-i20,Hyderabad,"8,187","43,159"
308, volkman10 , 09:12 ,Distinguished - BHPian,"Hyundai's i20,once a competitor to Maruti Suzuki's Baleno is now nowhere in the picture.( in monthly sales chart) Baleno sells 18030 units in December and is the 3rd best seller for the month(Dec-20). Hyundai's i20 is no where in the top ten cars sold in Dec. Link", 8th January 2021,hyundai-grand-i20,--,"23,203","67,087"
309, CARDEEP , 12:16 ,Senior - BHPian," Quote: Originally Posted by volkman10 Hyundai's i20,once a competitor to Maruti Suzuki's Baleno is now nowhere in the picture.( in monthly sales chart) Baleno sells 18030 units in December and is the 3rd best seller for the month(Dec-20). Hyundai's i20 is no where in the top ten cars sold in Dec. Link I don't think Hyundai will be much worried. It sold 3% over last year numbers & discounting can take care of sales in future (what their strategy seems to be). They are happy making fatter profits on Creta/ Venue it seems, both of which are substantially up over Dec-19. Just to add on, Baleno (Maruti Sales) is actually 2% down over Dec-19. Glanza sales is face saving IMO.", 8th January 2021,hyundai-grand-i20,NCR,"3,243","2,498"
310, Kosfactor , 12:44 ,Distinguished - BHPian,"While I liked the previous i20 very much, I saw this new one in red with a turbo badging up front and I did spend some time looking at it on the side of the road only to realize its curious owner being inside all the while. Good Job Hyundai, this is premium hatch done right.", 8th January 2021,hyundai-grand-i20,COK\BLR\MYS,"3,579","10,063"
311, adithya.kp , 13:49 ,BHPian,"MoM may be a more appropriate metric in this case. In my opinion, MoM degrowth for a newly launched model is not a good thing. One possibility is that people prefer < 4 meter SUV to premium hatchback. I always wonder how maruti is able to sell such high number of baleno every month. We also need to keep in mind, its not available in regular maruti outlets. And their own ignis hardly sells ( by maruti hatchback standards)", 8th January 2021,hyundai-grand-i20,Bangalore,164,224
312, Venkatesh , 11:19 ,Senior - BHPian,The hatch comparison Hyundai i20 Tata Altroz https://youtu.be/blDerWqsT8Q , 9th January 2021,hyundai-grand-i20,Hyderabad,"8,187","43,159"
313, akshaydieselboy , 15:19 ,Newbie,"Hi, I need some advice on petrol vs diesel. I want to buy this but confused about petrol mileage. This looks great. Regards, Akshay", 11th January 2021,hyundai-grand-i20,Lucknow,4,12
314, Venkatesh , 19:12 ,Senior - BHPian,Diesel hatchback comparison Hyundai i20 Tata Altroz https://youtu.be/JATqLaXcOCM , 11th January 2021,hyundai-grand-i20,Hyderabad,"8,187","43,159"
315, Striker , 00:53 ,BHPian,I just returned from a road trip covering approx 1000 kms and the turbo petrol DCT returned a fuel efficiency of 17.5 kmpl. This is with 30% city traffic and rest highways. Diesel should return upwards 20 kmpl easily. Quote: Originally Posted by akshaydieselboy I need some advice on petrol vs diesel. I want to buy this but confused about petrol mileage. This looks great. , 14th January 2021,hyundai-grand-i20,Chennai,66,277
316, CARDEEP , 07:35 ,Senior - BHPian," Quote: Originally Posted by Striker I just returned from a road trip covering approx 1000 kms and the turbo petrol DCT returned a fuel efficiency of 17.5 kmpl. This is with 30% city traffic and rest highways. Diesel should return upwards 20 kmpl easily. 17.5 kmpl is not bad, but seemingly you were enjoying the engine & ride than driving @ 90 kmph (approx). If driven sedately & AC use is limited, I have no doubt the smaller (though Turbo-ed) petrol engines can deliver stellar efficiency figures.", 14th January 2021,hyundai-grand-i20,NCR,"3,243","2,498"
317, sheelz , 22:12 ,BHPian,"I am in the market looking for a good hatch for my wife. The requirement is for an automatic petrol. In my quest to finalise one, I've test driven the Ford EcoSport, Tata Nexon, Venue, DCT, Vitara Brezza AT and i20 turbo DCT. I had almost finalised i20 without even a TD, looking at the numbers on paper and expecting performance from Hyundai. When I test drove it, I was shocked by its lackluster performance. There is no turbo grunt in the engine. My 10 year old i10 with TC did better. The gearshift is jerky, worse than an AMT at times. The gearbox is reluctant to downshift even when dead slow resulting in the engine lugging at low speeds. The gearbox tends to stay in the 2nd ratio. The engine is not as refined as expected from Hyundai. Poor NVH level in an 11.5 L hatchback. Cancelled the booking. The TD car had its check engine light on and the executive had no clue about it. How on earth are they hired without having any knowledge about cars? I still hope that it was just this car and not the product as a whole which has these issues. I might go for another TD before I write it off my list.", 21st January 2021,hyundai-grand-i20,India,124,59
318, YashD , 04:58 ,BHPian," Quote: Originally Posted by sheelz The TD car had its check engine light on and the executive had no clue about it. How on earth are they hired without having any knowledge about cars!!! I still hope that it was just this car and not the product as whole which has these issues. I might go for another TD before I write it off my list. I would definitely blame the poor vehicle maintenance by the Dealerships. It has happened to me twice! In the 1st instance, it was Volkswagen Ameo and on the other BMW. A close friend had a Polo GT TSi and after driving that I really wanted to get a Diesel DSG and in comes the Ameo 1.5 TDI DSG. I was shocked seeing how lethargic that gearbox had and it showed similar symptoms as the i20's TD you mentioned above. The dealer forced me to check out the Vento TDi DSG when I gave them the feedback and voila! The performance was exactly how I expected furthermore, they offered me one of their executives DSG Ameo and again it was exactly how a DSG ought perform. The next up was BMW, it was a 320d and again the same issues, slow shifts, poor acceleration and higher engine noise. Furthermore, surprisingly, the car was holding gears unnecessarily even when I didn't wanted it & trust me, I vouched never to drive a F30 gain after that horrible experience and Yes! Now I own a LCI and it has been a sheer bliss! Please take a TD of a car at some other dealership, I am sure you drove a car which had some unsorted issues. Furthermore, even VW guys had said & I somewhat agree to them, these hatchback and CS ATs are highly driven due to the frequent TDs of different customers and all have their own way of driving moreover there are several customers who has recently forayed into the segment and are often driving an AT for the first time which results in major abuse of transmission. Best of luck with your purchase! Cheers.", 22nd January 2021,hyundai-grand-i20,Kolkata,555,"1,029"
